fips_country,fips_adm1,fips_adm1_name,fips_adm1_name_ascii,adm1_type,start_cn,end_cn,current
UK,UKE8,Hackney,Hackney,London borough,407,414,True
UK,UKE9,Halton,Halton,unitary authority,407,414,True
UK,UKF1,Hammersmith and Fulham,Hammersmith and Fulham,London borough,407,414,True
UK,UKF2,Hampshire,Hampshire,county,407,414,True
UK,UKF3,Haringey,Haringey,London borough,407,414,True
UK,UKF4,Harrow,Harrow,London borough,407,414,True
UK,UKF5,Hartlepool,Hartlepool,unitary authority,407,414,True
UK,UKF6,Havering,Havering,London borough,407,414,True
UK,UKF7,Herefordshire,Herefordshire,unitary authority,407,414,True
UK,UKF8,Hertfordshire,Hertfordshire,county,407,414,True
UK,UKF9,Hillingdon,Hillingdon,London borough,407,414,True
UK,UKG1,Hounslow,Hounslow,London borough,407,414,True
UK,UKG2,Isle of Wight,Isle of Wight,unitary authority,407,414,True
UK,UKG3,Islington,Islington,London borough,407,414,True
UK,UKG4,Kensington and Chelsea,Kensington and Chelsea,London borough,407,414,True
UK,UKG5,Kent,Kent,county,407,414,True
UK,UKG6,"Kingston upon Hull, City of","Kingston upon Hull, City of",unitary authority,407,414,True
UK,UKG7,Kingston upon Thames,Kingston upon Thames,London borough,407,414,True
UK,UKG8,Kirklees,Kirklees,metropolitan district,407,414,True
UK,UKG9,Knowsley,Knowsley,metropolitan district,407,414,True
UK,UKH1,Lambeth,Lambeth,London borough,407,414,True
UK,UKH2,Lancashire,Lancashire,county,407,414,True
UK,UKH3,Leeds,Leeds,metropolitan district,407,414,True
UK,UKH4,Leicester,Leicester,unitary authority,407,414,True
UK,UKH5,Leicestershire,Leicestershire,county,407,414,True
UK,UKH6,Lewisham,Lewisham,London borough,407,414,True
UK,UKH7,Lincolnshire,Lincolnshire,county,407,414,True
UK,UKH8,Liverpool,Liverpool,metropolitan district,407,414,True
UK,UKH9,"London, City of","London, City of",city corporation,407,414,True
UK,UKI1,Luton,Luton,unitary authority,407,414,True
UK,UKI2,Manchester,Manchester,metropolitan district,407,414,True
UK,UKI3,Medway,Medway,unitary authority,407,414,True
UK,UKI4,Merton,Merton,London borough,407,414,True
UK,UKI5,Middlesbrough,Middlesbrough,unitary authority,407,414,True
UK,UKI6,Milton Keynes,Milton Keynes,unitary authority,407,414,True
UK,UKI7,Newcastle upon Tyne,Newcastle upon Tyne,metropolitan district,407,414,True
UK,UKI8,Newham,Newham,London borough,407,414,True
UK,UKI9,Norfolk,Norfolk,county,407,414,True
UK,UKJ1,Northamptonshire,Northamptonshire,county,407,414,True
UK,UKJ2,North East Lincolnshire,North East Lincolnshire,unitary authority,407,414,True
UK,UKJ3,North Lincolnshire,North Lincolnshire,unitary authority,407,414,True
UK,UKJ4,North Somerset,North Somerset,unitary authority,407,414,True
UK,UKJ5,North Tyneside,North Tyneside,metropolitan district,407,414,True
UK,UKJ6,Northumberland,Northumberland,county,407,414,True
UK,UKJ7,North Yorkshire,North Yorkshire,county,407,414,True
UK,UKJ8,Nottingham,Nottingham,unitary authority,407,414,True
UK,UKJ9,Nottinghamshire,Nottinghamshire,county,407,414,True
UK,UKK1,Oldham,Oldham,metropolitan district,407,414,True
UK,UKK2,Oxfordshire,Oxfordshire,county,407,414,True
UK,UKK3,Peterborough,Peterborough,unitary authority,407,414,True
UK,UKK4,Plymouth,Plymouth,unitary authority,407,414,True
UK,UKK5,Poole,Poole,unitary authority,407,414,True
UK,UKK6,Portsmouth,Portsmouth,unitary authority,407,414,True
UK,UKK7,Reading,Reading,unitary authority,407,414,True
UK,UKK8,Redbridge,Redbridge,London borough,407,414,True
UK,UKK9,Redcar and Cleveland,Redcar and Cleveland,unitary authority,407,414,True
UK,UKL1,Richmond upon Thames,Richmond upon Thames,London borough,407,414,True
UK,UKL2,Rochdale,Rochdale,metropolitan district,407,414,True
UK,UKL3,Rotherham,Rotherham,metropolitan district,407,414,True
UK,UKL4,Rutland,Rutland,unitary authority,407,414,True
UK,UKL5,Salford,Salford,metropolitan district,407,414,True
UK,UKL6,Shropshire,Shropshire,county,407,414,True
UK,UKL7,Sandwell,Sandwell,metropolitan district,407,414,True
UK,UKL8,Sefton,Sefton,metropolitan district,407,414,True
UK,UKL9,Sheffield,Sheffield,metropolitan district,407,414,True
UK,UKM1,Slough,Slough,unitary authority,407,414,True
UK,UKM2,Solihull,Solihull,metropolitan district,407,414,True
UK,UKM3,Somerset,Somerset,county,407,414,True
UK,UKM4,Southampton,Southampton,unitary authority,407,414,True
UK,UKM5,Southend-on-Sea,Southend-on-Sea,unitary authority,407,414,True
UK,UKM6,South Gloucestershire,South Gloucestershire,unitary authority,407,414,True
UK,UKM7,South Tyneside,South Tyneside,metropolitan district,407,414,True
UK,UKM8,Southwark,Southwark,London borough,407,414,True
UK,UKM9,Staffordshire,Staffordshire,county,407,414,True
UK,UKN1,St. Helens,St. Helens,metropolitan district,407,414,True
UK,UKN2,Stockport,Stockport,metropolitan district,407,414,True
UK,UKN3,Stockton-on-Tees,Stockton-on-Tees,unitary authority,407,414,True
UK,UKN4,Stoke-on-Trent,Stoke-on-Trent,unitary authority,407,414,True
UK,UKN5,Suffolk,Suffolk,county,407,414,True
UK,UKN6,Sunderland,Sunderland,metropolitan district,407,414,True
UK,UKN7,Surrey,Surrey,county,407,414,True
UK,UKN8,Sutton,Sutton,London borough,407,414,True
UK,UKN9,Swindon,Swindon,unitary authority,407,414,True
UK,UKO1,Tameside,Tameside,metropolitan district,407,414,True
UK,UKO2,Telford and Wrekin,Telford and Wrekin,unitary authority,407,414,True
UK,UKO3,Thurrock,Thurrock,unitary authority,407,414,True
UK,UKO4,Torbay,Torbay,unitary authority,407,414,True
UK,UKO5,Tower Hamlets,Tower Hamlets,London borough,407,414,True
UK,UKO6,Trafford,Trafford,metropolitan district,407,414,True
UK,UKO7,Wakefield,Wakefield,metropolitan district,407,414,True
UK,UKO8,Walsall,Walsall,metropolitan district,407,414,True
UK,UKO9,Waltham Forest,Waltham Forest,London borough,407,414,True
UK,UKP1,Wandsworth,Wandsworth,London borough,407,414,True
UK,UKP2,Warrington,Warrington,unitary authority,407,414,True
UK,UKP3,Warwickshire,Warwickshire,county,407,414,True
UK,UKP4,West Berkshire,West Berkshire,unitary authority,407,414,True
UK,UKP5,Westminster,Westminster,London borough,407,414,True
UK,UKP6,West Sussex,West Sussex,county,407,414,True
UK,UKP7,Wigan,Wigan,metropolitan district,407,414,True
UK,UKP8,Wiltshire,Wiltshire,county,407,414,True
UK,UKP9,Windsor and Maidenhead,Windsor and Maidenhead,unitary authority,407,414,True
UK,UKQ1,Wirral,Wirral,metropolitan district,407,414,True
UK,UKQ2,Wokingham,Wokingham,unitary authority,407,414,True
UK,UKQ3,Wolverhampton,Wolverhampton,metropolitan district,407,414,True
UK,UKQ4,Worcestershire,Worcestershire,county,407,414,True
UK,UKQ5,York,York,unitary authority,407,414,True
UK,UKQ6,Antrim,Antrim,district,407,414,True
UK,UKQ7,Ards,Ards,district,407,414,True
UK,UKQ8,Armagh,Armagh,district,407,414,True
UK,UKQ9,Ballymena,Ballymena,district,407,414,True
UK,UKR1,Ballymoney,Ballymoney,district,407,414,True
UK,UKR2,Banbridge,Banbridge,district,407,414,True
UK,UKR3,Belfast,Belfast,district,407,414,True
UK,UKR4,Carrickfergus,Carrickfergus,district,407,414,True
UK,UKR5,Castlereagh,Castlereagh,district,407,414,True
UK,UKR6,Coleraine,Coleraine,district,407,414,True
UK,UKR7,Cookstown,Cookstown,district,407,414,True
UK,UKR8,Craigavon,Craigavon,district,407,414,True
UK,UKR9,Down,Down,district,407,414,True
UK,UKS1,Dungannon,Dungannon,district,407,414,True
UK,UKS2,Fermanagh,Fermanagh,district,407,414,True
UK,UKS3,Larne,Larne,district,407,414,True
UK,UKS4,Limavady,Limavady,district,407,414,True
UK,UKS5,Lisburn,Lisburn,district,407,414,True
UK,UKS6,Londonderry,Londonderry,district,407,414,True
UK,UKS7,Magherafelt,Magherafelt,district,407,414,True
UK,UKS8,Moyle,Moyle,district,407,414,True
UK,UKS9,Newry and Mourne,Newry and Mourne,district,407,414,True
UK,UKT1,Newtownabbey,Newtownabbey,district,407,414,True
UK,UKT2,North Down,North Down,district,407,414,True
UK,UKT3,Omagh,Omagh,district,407,414,True
UK,UKT4,Strabane,Strabane,district,407,414,True
UK,UKT5,Aberdeen City,Aberdeen City,council area,407,414,True
UK,UKT6,Aberdeenshire,Aberdeenshire,council area,407,414,True
UK,UKT7,Angus,Angus,council area,407,414,True
UK,UKT8,Argyll and Bute,Argyll and Bute,council area,407,414,True
UK,UKT9,"Scottish Borders, The","Scottish Borders, The",region,407,414,True
UK,UKU1,Clackmannanshire,Clackmannanshire,council area,407,414,True
UK,UKU2,Dumfries and Galloway,Dumfries and Galloway,region,407,414,True
UK,UKU3,Dundee City,Dundee City,council area,407,414,True
UK,UKU4,East Ayrshire,East Ayrshire,council area,407,414,True
UK,UKU5,East Dunbartonshire,East Dunbartonshire,council area,407,414,True
UK,UKU6,East Lothian,East Lothian,council area,407,414,True
UK,UKU7,East Renfrewshire,East Renfrewshire,council area,407,414,True
UK,UKU8,"Edinburgh, City of","Edinburgh, City of",council area,407,414,True
UK,UKU9,Falkirk,Falkirk,council area,407,414,True
UK,UKV1,Fife,Fife,region,407,414,True
UK,UKV2,Glasgow City,Glasgow City,council area,407,414,True
UK,UKV3,Highland,Highland,region,407,414,True
UK,UKV4,Inverclyde,Inverclyde,council area,407,414,True
UK,UKV5,Midlothian,Midlothian,council area,407,414,True
UK,UKV6,Moray,Moray,council area,407,414,True
UK,UKV7,North Ayrshire,North Ayrshire,council area,407,414,True
UK,UKV8,North Lanarkshire,North Lanarkshire,council area,407,414,True
UK,UKV9,Orkney,Orkney,islands area,407,414,True
UK,UKW1,Perth and Kinross,Perth and Kinross,council area,407,414,True
UK,UKW2,Renfrewshire,Renfrewshire,council area,407,414,True
UK,UKW3,Shetland Islands,Shetland Islands,islands area,407,414,True
UK,UKW4,South Ayrshire,South Ayrshire,council area,407,414,True
UK,UKW5,South Lanarkshire,South Lanarkshire,council area,407,414,True
UK,UKW6,Stirling,Stirling,council area,407,414,True
UK,UKW7,West Dunbartonshire,West Dunbartonshire,council area,407,414,True
UK,UKW8,Eilean Siar,Eilean Siar,islands area,407,414,True
UK,UKW9,West Lothian,West Lothian,council area,407,414,True
UK,UKX2,Blaenau Gwent [English and Welsh],Blaenau Gwent [English and Welsh],county borough,407,414,True
UK,UKX3,Bridgend [English]; Pen-y-bont ar Ogwr [Welsh],Bridgend [English]; Pen-y-bont ar Ogwr [Welsh],county borough,407,414,True
UK,UKX4,Caerphilly [English]; Caerffili [Welsh],Caerphilly [English]; Caerffili [Welsh],county borough,407,414,True
UK,UKX5,Cardiff [English]; Caerdydd [Welsh],Cardiff [English]; Caerdydd [Welsh],city and county,407,414,True
UK,UKX8,Conwy [English and Welsh],Conwy [English and Welsh],county borough,407,414,True
UK,UKY2,Gwynedd,Gwynedd,unitary authority,407,414,True
UK,UKY3,Merthyr Tydfil [English]; Merthyr Tudful [Welsh],Merthyr Tydfil [English]; Merthyr Tudful [Welsh],county borough,407,414,True
UK,UKY5,Neath Port Talbot [English]; Castell-nedd Port Talbot [Welsh],Neath Port Talbot [English]; Castell-nedd Port Talbot [Welsh],county borough,407,414,True
UK,UKY6,Newport [English]; Casnewydd [Welsh],Newport [English]; Casnewydd [Welsh],county borough,407,414,True
UK,UKY8,Powys,Powys,unitary authority,407,414,True
UK,UKY9,Rhondda Cynon Taff [English]; Rhondda Cynon Taf [Welsh],Rhondda Cynon Taff [English]; Rhondda Cynon Taf [Welsh],county borough,407,414,True
UK,UKZ1,Swansea [English]; Abertawe [Welsh],Swansea [English]; Abertawe [Welsh],city and county,407,414,True
UK,UKZ2,Torfaen [English]; Tor-faen [Welsh],Torfaen [English]; Tor-faen [Welsh],county borough,407,414,True
UK,UKZ3,"Vale of Glamorgan, The [English]; Bro Morgannwg [Welsh]","Vale of Glamorgan, The [English]; Bro Morgannwg [Welsh]",county borough,407,414,True
UK,UKZ4,Wrexham [English]; Wrecsam [Welsh],Wrexham [English]; Wrecsam [Welsh],county borough,407,414,True
UP,UP11,"Krym, Avtonomna Respublika","Krym, Avtonomna Respublika",autonomous republic,401,414,True
UP,UP12,"Kyyiv, Misto","Kyyiv, Misto",city,400,414,True
UP,UP20,"Sevastopol', Misto","Sevastopol', Misto",city,400,414,True
UR,UR01,Armyanskaya SSR,Armyanskaya SSR,soviet socialist republic,399,399,False
UR,UR02,Azerbaydzhanskaya SSR,Azerbaydzhanskaya SSR,soviet socialist republic,399,399,False
UR,UR03,Belorusskaya SSR,Belorusskaya SSR,soviet socialist republic,399,399,False
UR,UR04,Estonskaya SSR,Estonskaya SSR,soviet socialist republic,399,399,False
UR,UR05,Gruzinskaya SSR,Gruzinskaya SSR,soviet socialist republic,399,399,False
UR,UR06,Kazakhskaya SSR,Kazakhskaya SSR,soviet socialist republic,399,399,False
UR,UR07,Kirgizskaya SSR,Kirgizskaya SSR,soviet socialist republic,399,399,False
UR,UR08,Latviyskaya SSR,Latviyskaya SSR,soviet socialist republic,399,399,False
UR,UR09,Litovskaya SSR,Litovskaya SSR,soviet socialist republic,399,399,False
UR,UR10,Moldavskaya SSR,Moldavskaya SSR,soviet socialist republic,399,399,False
UR,UR11,Rossiyskaya SFSR,Rossiyskaya SFSR,soviet socialist republic,399,399,False
UR,UR12,Tadzhikskaya SSR,Tadzhikskaya SSR,soviet socialist republic,399,399,False
UR,UR13,Turkmenskaya SSR,Turkmenskaya SSR,soviet socialist republic,399,399,False
UR,UR14,Ukrainskaya SSR,Ukrainskaya SSR,soviet socialist republic,399,399,False
UR,UR15,Uzbekskaya SSR,Uzbekskaya SSR,soviet socialist republic,399,399,False
US,US01,Alabama,Alabama,state,400,414,True
US,US02,Alaska,Alaska,state,400,414,True
US,US04,Arizona,Arizona,state,400,414,True
US,US05,Arkansas,Arkansas,state,400,414,True
US,US06,California,California,state,400,414,True
US,US08,Colorado,Colorado,state,400,414,True
US,US09,Connecticut,Connecticut,state,400,414,True
US,US10,Delaware,Delaware,state,400,414,True
US,US11,District of Columbia,District of Columbia,district,400,414,True
US,US12,Florida,Florida,state,400,414,True
US,US13,Georgia,Georgia,state,400,414,True
US,US15,Hawaii,Hawaii,state,400,414,True
US,US16,Idaho,Idaho,state,400,414,True
US,US17,Illinois,Illinois,state,400,414,True
US,US18,Indiana,Indiana,state,400,414,True
US,US19,Iowa,Iowa,state,400,414,True
US,US20,Kansas,Kansas,state,400,414,True
US,US21,Kentucky,Kentucky,state,400,414,True
US,US22,Louisiana,Louisiana,state,400,414,True
US,US23,Maine,Maine,state,400,414,True
US,US24,Maryland,Maryland,state,400,414,True
US,US25,Massachusetts,Massachusetts,state,400,414,True
US,US26,Michigan,Michigan,state,400,414,True
US,US27,Minnesota,Minnesota,state,400,414,True
US,US28,Mississippi,Mississippi,state,400,414,True
US,US29,Missouri,Missouri,state,400,414,True
US,US30,Montana,Montana,state,400,414,True
US,US31,Nebraska,Nebraska,state,400,414,True
US,US32,Nevada,Nevada,state,400,414,True
US,US33,New Hampshire,New Hampshire,state,400,414,True
US,US34,New Jersey,New Jersey,state,400,414,True
US,US35,New Mexico,New Mexico,state,400,414,True
US,US36,New York,New York,state,400,414,True
US,US37,North Carolina,North Carolina,state,400,414,True
US,US38,North Dakota,North Dakota,state,400,414,True
US,US39,Ohio,Ohio,state,400,414,True
US,US40,Oklahoma,Oklahoma,state,400,414,True
US,US41,Oregon,Oregon,state,400,414,True
US,US42,Pennsylvania,Pennsylvania,state,400,414,True
US,US44,Rhode Island,Rhode Island,state,400,414,True
US,US45,South Carolina,South Carolina,state,400,414,True
US,US46,South Dakota,South Dakota,state,400,414,True
US,US47,Tennessee,Tennessee,state,400,414,True
US,US48,Texas,Texas,state,400,414,True
US,US49,Utah,Utah,state,400,414,True
US,US50,Vermont,Vermont,state,400,414,True
US,US51,Virginia,Virginia,state,400,414,True
US,US53,Washington,Washington,state,400,414,True
US,US54,West Virginia,West Virginia,state,400,414,True
US,US55,Wisconsin,Wisconsin,state,400,414,True
US,US56,Wyoming,Wyoming,state,400,414,True
UV,UV05,Centre,Centre,department,399,399,False
UV,UV06,Centre-Est,Centre-Est,department,399,399,False
UV,UV07,Centre-Nord,Centre-Nord,department,399,399,False
UV,UV08,Centre-Ouest,Centre-Ouest,department,399,399,False
UV,UV09,Est,Est,department,399,399,False
UV,UV10,Hauts-Bassins,Hauts-Bassins,department,399,399,False
UV,UV11,Nord,Nord,department,399,399,False
UV,UV12,Sahel,Sahel,department,399,399,False
UV,UV13,Sud-Ouest,Sud-Ouest,department,399,399,False
UV,UV14,Volta-Noire,Volta-Noire,department,399,399,False
UV,UV15,Bam,Bam,province,400,414,True
UV,UV16,Bazega,Bazega,province,400,408,False
UV,UV17,Bougouriba,Bougouriba,province,400,408,False
UV,UV18,Boulgou,Boulgou,province,400,408,False
UV,UV19,Boulkiemde,Boulkiemde,province,400,414,True
UV,UV20,Ganzourgou,Ganzourgou,province,400,414,True
UV,UV21,Gnagna,Gnagna,province,400,414,True
UV,UV22,Gourma,Gourma,province,400,408,False
UV,UV23,Houé,Houe,province,401,408,False
UV,UV24,Kadiogo,Kadiogo,province,400,408,False
UV,UV25,Kenedougou,Kenedougou,province,400,408,False
UV,UV26,Komoe,Komoe,province,400,408,False
UV,UV27,Kossi,Kossi,province,400,408,False
UV,UV28,Kouritenga,Kouritenga,province,400,414,True
UV,UV29,Mouhoun,Mouhoun,province,400,408,False
UV,UV30,Namentenga,Namentenga,province,400,408,False
UV,UV31,Naouri,Naouri,province,400,408,False
UV,UV32,Oubritenga,Oubritenga,province,400,408,False
UV,UV33,Oudalan,Oudalan,province,400,414,True
UV,UV34,Passore,Passore,province,400,414,True
UV,UV35,Poni,Poni,province,400,408,False
UV,UV36,Sanguie,Sanguie,province,400,414,True
UV,UV37,Sanmatenga,Sanmatenga,province,400,408,False
UV,UV38,Seno,Seno,province,400,408,False
UV,UV39,Sissili,Sissili,province,400,408,False
UV,UV40,Soum,Soum,province,400,414,True
UV,UV41,Sourou,Sourou,province,400,408,False
UV,UV42,Tapoa,Tapoa,province,400,414,True
UV,UV43,Yatenga,Yatenga,province,400,408,False
UV,UV44,Zoundweogo,Zoundweogo,province,400,414,True
UV,UV45,Balé,Bale,province,409,414,True
UV,UV46,Banwa,Banwa,province,409,414,True
UV,UV47,Bazèga,Bazega,province,409,414,True
UV,UV48,Bougouriba,Bougouriba,province,409,414,True
UV,UV49,Boulgou,Boulgou,province,409,414,True
UV,UV50,Gourma,Gourma,province,409,414,True
UV,UV51,Houet,Houet,province,409,414,True
UV,UV52,Ioba,Ioba,province,409,414,True
UV,UV53,Kadiogo,Kadiogo,province,409,414,True
UV,UV54,Kénédougou,Kenedougou,province,409,414,True
UV,UV55,Comoé,Comoe,province,409,414,True
UV,UV56,Komondjari,Komondjari,province,409,414,True
UV,UV57,Kompienga,Kompienga,province,409,414,True
UV,UV58,Kossi,Kossi,province,409,414,True
UV,UV59,Koulpélogo,Koulpelogo,province,409,414,True
UV,UV60,Kourwéogo,Kourweogo,province,409,414,True
UV,UV61,Léraba,Leraba,province,409,414,True
UV,UV62,Loroum,Loroum,province,409,414,True
UV,UV63,Mouhoun,Mouhoun,province,409,414,True
UV,UV64,Namentenga,Namentenga,province,409,414,True
UV,UV65,Nahouri,Nahouri,province,409,414,True
UV,UV66,Nayala,Nayala,province,409,414,True
UV,UV67,Noumbiel,Noumbiel,province,409,414,True
UV,UV68,Oubritenga,Oubritenga,province,409,414,True
UV,UV69,Poni,Poni,province,409,414,True
UV,UV70,Sanmatenga,Sanmatenga,province,409,414,True
UV,UV71,Séno,Seno,province,409,414,True
UV,UV72,Sissili,Sissili,province,409,414,True
UV,UV73,Sourou,Sourou,province,409,414,True
UV,UV74,Tuy,Tuy,province,409,414,True
UV,UV75,Yagha,Yagha,province,409,414,True
UV,UV76,Yatenga,Yatenga,province,409,414,True
UV,UV77,Ziro,Ziro,province,409,414,True
UV,UV78,Zondoma,Zondoma,province,409,414,True
UY,UY01,Artigas,Artigas,department,399,414,True
UY,UY02,Canelones,Canelones,department,399,414,True
UY,UY03,Cerro Largo,Cerro Largo,department,399,414,True
UY,UY04,Colonia,Colonia,department,399,414,True
UY,UY05,Durazno,Durazno,department,399,414,True
UY,UY06,Flores,Flores,department,399,414,True
UY,UY07,Florida,Florida,department,399,414,True
UY,UY08,Lavalleja,Lavalleja,department,399,414,True
UY,UY09,Maldonado,Maldonado,department,399,414,True
UY,UY10,Montevideo,Montevideo,department,399,414,True
UY,UY11,Paysandu,Paysandu,department,399,414,True
UY,UY12,Rio Negro,Rio Negro,department,399,414,True
UY,UY13,Rivera,Rivera,department,399,414,True
UY,UY14,Rocha,Rocha,department,399,414,True
UY,UY15,Salto,Salto,department,399,414,True
UY,UY16,San Jose,San Jose,department,399,414,True
UY,UY17,Soriano,Soriano,department,399,414,True
UY,UY18,Tacuarembo,Tacuarembo,department,399,414,True
UY,UY19,Treinta y Tres,Treinta y Tres,department,399,414,True
